session_id,timestamp,user_id,page,time_spent_seconds,device,browser,country,is_bounce,conversion
347,2024-06-23 16:55:10,13584,/login,148,Desktop,Safari,Germany,True,False
348,2024-06-19 07:10:29,12965,/login,400,Mobile,Edge,Canada,True,False
349,2024-11-07 06:09:55,10266,/home,304,Desktop,Firefox,Germany,False,False
350,2024-10-18 15:12:34,11135,/about,476,Mobile,Edge,France,True,False
351,2024-07-24 06:53:50,12058,/register,245,Mobile,Firefox,Canada,True,False
352,2024-07-10 09:09:55,14576,/home,210,Desktop,Other,UK,True,False
353,2024-11-05 18:31:52,14827,/login,320,Tablet,Edge,USA,False,False
354,2024-01-24 02:14:22,10342,/products,172,Mobile,Edge,Germany,False,False
355,2024-10-24 22:45:00,12808,/cart,347,Tablet,Edge,Australia,True,False
356,2024-01-11 10:27:24,13729,/blog,403,Tablet,Edge,France,False,False
357,2024-01-03 10:07:58,13132,/home,442,Desktop,Safari,Germany,False,False
358,2024-08-08 09:24:12,11002,/cart,131,Desktop,Other,France,False,True
359,2024-07-24 17:18:55,10279,/about,199,Desktop,Firefox,France,True,False
360,2024-05-12 11:16:28,14386,/register,579,Tablet,Chrome,Canada,True,False
361,2024-04-15 06:43:46,10963,/cart,383,Desktop,Safari,Germany,True,False
362,2024-12-20 07:00:41,12069,/blog,315,Desktop,Chrome,USA,False,False
363,2024-05-14 07:54:06,12570,/about,356,Mobile,Firefox,Germany,True,False
364,2024-01-22 18:01:32,10635,/cart,77,Tablet,Firefox,USA,False,False
365,2024-06-07 00:02:56,14550,/cart,451,Tablet,Chrome,UK,True,False
366,2024-09-04 10:12:15,14968,/register,65,Desktop,Safari,Germany,False,False
367,2024-08-19 22:58:11,10609,/products,346,Tablet,Edge,UK,True,False
368,2024-03-20 16:04:54,12123,/contact,582,Tablet,Firefox,USA,True,False
369,2024-11-08 21:23:30,12241,/blog,561,Mobile,Other,France,False,False
370,2024-05-12 05:49:49,13898,/blog,228,Desktop,Firefox,Germany,False,False
371,2024-08-30 22:02:13,11522,/blog,335,Tablet,Other,Australia,False,False
372,2024-07-03 09:35:17,12803,/products,508,Mobile,Chrome,Germany,False,False
373,2024-06-03 18:01:56,13817,/register,30,Mobile,Other,France,False,False
374,2024-04-03 06:47:18,14818,/register,162,Mobile,Firefox,Australia,True,False
375,2024-09-16 12:53:30,13367,/home,532,Desktop,Edge,Australia,True,False
376,2024-03-21 08:57:43,10167,/home,477,Desktop,Firefox,Australia,True,False
377,2024-07-18 23:45:12,12226,/login,476,Mobile,Firefox,UK,True,False
378,2024-11-30 22:14:26,13304,/about,142,Tablet,Other,Canada,False,False
379,2024-09-11 08:16:31,12440,/checkout,161,Tablet,Safari,Germany,False,False
380,2024-02-15 11:51:18,13734,/cart,132,Mobile,Safari,Canada,True,False
381,2024-03-13 07:23:57,10652,/cart,132,Tablet,Edge,UK,False,False
382,2024-03-16 09:38:59,11434,/cart,557,Mobile,Other,Germany,True,False
383,2024-12-10 15:39:59,11247,/about,304,Desktop,Safari,Canada,False,False
384,2024-05-05 19:34:50,11624,/products,269,Tablet,Other,Canada,False,False
385,2024-11-18 20:40:23,13850,/about,550,Desktop,Firefox,Canada,False,False
386,2024-04-25 09:08:55,14367,/about,342,Tablet,Edge,Germany,True,False
387,2024-09-07 14:41:42,13967,/products,279,Desktop,Other,Germany,False,False
388,2024-03-16 04:27:05,12716,/cart,566,Desktop,Other,Canada,True,False
389,2024-09-10 11:45:31,10824,/cart,341,Mobile,Other,USA,False,False
390,2024-03-24 04:10:00,11088,/blog,427,Tablet,Firefox,Germany,True,False
391,2024-06-16 01:26:47,13660,/contact,89,Desktop,Other,UK,False,False
392,2024-01-19 03:07:06,10090,/products,532,Tablet,Chrome,USA,False,False
393,2024-06-01 13:16:36,13562,/checkout,422,Desktop,Edge,Australia,False,False
394,2024-03-01 00:43:13,10314,/checkout,307,Mobile,Chrome,Canada,False,False
395,2024-01-03 05:12:12,14621,/home,298,Mobile,Chrome,France,False,False
396,2024-03-21 05:08:43,10938,/checkout,583,Tablet,Other,France,True,False
397,2024-07-10 15:18:06,12934,/cart,420,Tablet,Safari,Australia,False,False
398,2024-06-09 08:22:10,12709,/blog,176,Desktop,Other,UK,False,False
399,2024-01-22 18:58:54,12537,/register,384,Desktop,Chrome,Australia,False,False
400,2024-02-20 06:30:58,12132,/checkout,461,Tablet,Firefox,France,False,False
401,2024-09-04 18:10:26,11409,/login,18,Mobile,Firefox,USA,False,False
402,2024-11-07 20:07:45,13214,/login,295,Mobile,Other,Germany,False,False
403,2024-01-16 03:40:34,12799,/cart,326,Tablet,Safari,Canada,False,False
404,2024-09-01 15:38:32,14798,/blog,389,Desktop,Firefox,UK,False,False
405,2024-07-12 10:36:54,12007,/about,390,Tablet,Edge,France,True,False
406,2024-01-13 10:49:18,10855,/blog,58,Mobile,Firefox,Germany,False,False
407,2024-06-22 02:01:35,10025,/products,136,Desktop,Other,France,True,False
408,2024-04-05 17:25:28,13413,/checkout,451,Tablet,Other,USA,False,False
409,2024-07-01 11:03:43,11818,/about,171,Tablet,Edge,Australia,False,False
410,2024-04-02 03:57:22,10274,/about,434,Desktop,Chrome,Australia,False,False
411,2024-12-15 16:09:46,13620,/about,395,Mobile,Edge,Canada,False,False
412,2024-06-02 15:18:43,10935,/login,279,Mobile,Edge,Canada,False,False
413,2024-06-11 19:54:28,13830,/products,137,Mobile,Safari,Australia,True,False
414,2024-11-17 06:58:15,13199,/home,98,Desktop,Edge,USA,True,False
415,2024-07-27 13:56:37,12666,/blog,173,Tablet,Edge,USA,False,False
416,2024-01-17 20:03:44,10907,/login,420,Tablet,Other,USA,True,False
417,2024-04-03 23:00:43,12987,/blog,392,Mobile,Safari,USA,True,False
418,2024-02-05 04:10:32,14943,/login,10,Mobile,Edge,UK,False,False
419,2024-06-17 16:36:24,14527,/cart,134,Tablet,Chrome,Germany,False,False
420,2024-11-20 01:55:27,13806,/cart,251,Mobile,Safari,USA,False,False
421,2024-08-24 11:40:23,11870,/register,402,Mobile,Chrome,France,False,False
422,2024-09-06 14:40:48,12510,/contact,148,Tablet,Edge,Germany,False,False
423,2024-06-20 17:51:11,11823,/products,497,Desktop,Edge,Canada,True,False
424,2024-06-18 02:13:33,10255,/products,373,Mobile,Other,UK,True,False
425,2024-01-07 07:23:34,12920,/home,128,Tablet,Chrome,Canada,False,False
426,2024-06-23 07:29:18,10656,/register,566,Desktop,Edge,USA,False,True
427,2024-10-04 12:56:48,12551,/products,501,Mobile,Chrome,France,True,False
428,2024-08-23 10:35:47,12639,/about,392,Tablet,Chrome,France,True,False
429,2024-01-06 11:31:50,13894,/contact,445,Tablet,Safari,Germany,False,False
430,2024-04-14 07:09:00,14206,/checkout,20,Tablet,Edge,USA,True,False
431,2024-12-14 04:08:33,12810,/register,143,Mobile,Chrome,Canada,False,False
432,2024-05-29 07:36:10,11291,/contact,195,Mobile,Edge,Canada,False,True
433,2024-09-07 02:29:02,12924,/about,488,Tablet,Safari,UK,False,False
434,2024-06-16 14:28:38,13634,/contact,462,Desktop,Firefox,UK,False,False
435,2024-01-09 11:14:47,10047,/blog,298,Mobile,Chrome,Australia,False,False
436,2024-01-18 05:12:44,12768,/checkout,240,Mobile,Chrome,Australia,True,False
437,2024-05-10 17:44:56,11513,/cart,42,Desktop,Edge,UK,False,True
438,2024-05-10 04:38:26,10069,/products,103,Mobile,Firefox,Canada,True,False
439,2024-08-17 19:19:07,13702,/products,101,Tablet,Safari,Germany,True,False
440,2024-10-21 13:29:36,14953,/register,332,Mobile,Safari,Canada,False,False
441,2024-04-01 20:00:35,14096,/blog,58,Mobile,Chrome,France,True,False
442,2024-10-14 04:04:05,13983,/cart,106,Desktop,Chrome,UK,False,False
443,2024-01-26 04:06:07,12861,/register,473,Mobile,Chrome,Canada,False,False
444,2024-08-14 18:31:56,14910,/products,495,Mobile,Other,UK,False,False
445,2024-08-12 23:29:39,14175,/login,413,Tablet,Safari,UK,False,False
446,2024-04-18 04:23:10,12470,/blog,494,Mobile,Firefox,Australia,True,False
447,2024-08-10 19:05:59,14572,/home,525,Desktop,Other,UK,False,False
448,2024-03-14 01:48:28,11585,/register,409,Tablet,Edge,USA,False,False
449,2024-04-16 07:17:40,11433,/home,70,Tablet,Other,Germany,False,False
450,2024-04-14 04:40:12,12013,/login,361,Mobile,Firefox,Germany,True,False
451,2024-08-26 03:42:04,11440,/checkout,74,Desktop,Other,Australia,True,False
452,2024-10-02 14:08:28,10362,/blog,280,Tablet,Safari,Australia,True,False
453,2024-08-23 23:52:15,11299,/blog,209,Desktop,Firefox,Canada,True,False
454,2024-01-27 05:20:08,11252,/products,594,Tablet,Edge,France,True,False
455,2024-09-10 14:23:59,10332,/contact,391,Mobile,Other,Australia,True,False
456,2024-09-09 18:30:44,14679,/home,365,Tablet,Safari,UK,False,False
457,2024-05-30 23:31:23,13537,/contact,560,Tablet,Firefox,Canada,False,False
458,2024-02-03 04:11:04,13052,/home,157,Desktop,Edge,France,False,False
459,2024-05-21 08:38:21,10680,/contact,55,Desktop,Firefox,USA,False,False
460,2024-08-27 20:12:30,12314,/cart,19,Tablet,Chrome,Germany,False,False
461,2024-01-17 22:49:19,11590,/blog,110,Mobile,Chrome,Australia,True,False
462,2024-03-13 12:29:57,13301,/about,160,Mobile,Chrome,USA,False,False
463,2024-11-02 22:27:40,11002,/about,239,Desktop,Chrome,France,False,False
464,2024-08-05 06:11:29,14654,/products,328,Desktop,Safari,UK,False,False
465,2024-06-19 08:51:17,14173,/contact,490,Mobile,Safari,USA,True,False
466,2024-08-24 17:00:52,12919,/cart,305,Tablet,Edge,Canada,True,False
467,2024-09-28 08:54:57,10817,/home,215,Desktop,Chrome,Australia,True,False
468,2024-08-06 00:28:36,14960,/blog,110,Desktop,Chrome,Germany,True,False
469,2024-12-08 09:12:42,11908,/checkout,289,Tablet,Chrome,Australia,False,False
470,2024-02-29 01:57:31,10360,/login,17,Mobile,Edge,Germany,False,False
471,2024-06-10 18:08:22,10060,/about,439,Desktop,Firefox,Australia,False,False
472,2024-09-11 18:12:45,14102,/home,497,Mobile,Firefox,Canada,True,False
473,2024-03-08 03:07:39,11294,/cart,18,Mobile,Chrome,Canada,True,False
474,2024-02-24 03:17:34,12894,/register,589,Desktop,Other,USA,False,False
475,2024-05-05 23:48:26,14616,/login,198,Tablet,Edge,Germany,False,False
476,2024-05-10 14:46:07,10212,/blog,338,Tablet,Safari,Canada,True,False
477,2024-12-22 19:16:16,11188,/home,263,Mobile,Firefox,Australia,False,False
478,2024-05-09 09:11:50,10230,/products,8,Desktop,Firefox,USA,True,False
479,2024-06-21 23:59:41,10667,/about,433,Mobile,Safari,UK,False,False
480,2024-12-10 22:55:34,12411,/products,184,Desktop,Safari,Australia,False,False
481,2024-04-28 07:29:12,12062,/contact,480,Tablet,Firefox,Australia,False,False
482,2024-12-08 04:41:03,13189,/contact,592,Desktop,Other,Germany,False,False
483,2024-10-29 07:21:16,14183,/home,21,Tablet,Safari,UK,True,False
484,2024-02-11 16:07:29,10750,/cart,183,Tablet,Edge,France,True,False
485,2024-08-28 18:32:28,12274,/login,564,Tablet,Firefox,Germany,True,False
486,2024-12-20 01:04:44,13897,/products,391,Tablet,Edge,Germany,True,False
487,2024-04-11 07:32:38,13726,/cart,16,Mobile,Firefox,Australia,False,False
488,2024-10-06 06:13:31,11267,/products,568,Tablet,Other,Germany,False,False
489,2024-05-13 21:46:47,10420,/cart,69,Mobile,Chrome,USA,False,False
490,2024-09-02 22:38:45,14097,/contact,247,Mobile,Edge,Germany,False,False
491,2024-11-25 10:57:55,14526,/contact,74,Mobile,Safari,Germany,True,False
492,2024-01-17 21:09:55,11383,/login,312,Desktop,Chrome,Australia,False,False
493,2024-07-21 11:15:18,14731,/about,324,Mobile,Other,France,False,False
494,2024-09-03 01:52:27,13908,/cart,372,Desktop,Safari,UK,True,False
495,2024-08-25 20:09:50,13654,/products,294,Tablet,Chrome,France,True,False
496,2024-01-15 19:58:26,14675,/contact,461,Desktop,Firefox,France,True,False
497,2024-06-17 11:54:19,10146,/contact,12,Desktop,Firefox,USA,True,False
498,2024-05-29 01:36:15,13853,/register,488,Mobile,Edge,Canada,True,False
499,2024-01-10 17:20:58,12885,/blog,350,Mobile,Edge,France,False,False
500,2024-03-31 03:40:06,14841,/contact,281,Desktop,Chrome,Australia,False,False
501,2024-06-10 09:31:57,13884,/login,252,Desktop,Edge,USA,True,False
502,2024-03-31 11:09:05,11353,/cart,352,Mobile,Chrome,USA,False,False
503,2024-04-13 03:59:10,13884,/checkout,587,Desktop,Safari,USA,True,False
504,2024-01-06 03:04:00,10770,/blog,486,Mobile,Safari,UK,False,False
505,2024-08-14 01:32:35,12123,/register,415,Desktop,Chrome,Canada,False,False
506,2024-09-07 13:22:37,12339,/about,537,Desktop,Edge,UK,True,False
507,2024-02-04 04:58:21,13461,/contact,422,Tablet,Edge,France,False,False
508,2024-10-02 13:20:44,11773,/register,405,Tablet,Edge,France,False,False
509,2024-10-20 13:13:18,12676,/cart,389,Desktop,Firefox,Canada,False,False
510,2024-05-27 20:14:38,14136,/login,141,Tablet,Edge,Australia,False,False
511,2024-12-06 15:44:49,11740,/contact,558,Mobile,Firefox,France,False,False
512,2024-01-31 08:29:29,14541,/products,90,Tablet,Other,Germany,True,False
513,2024-12-19 16:49:54,10392,/about,5,Tablet,Edge,Germany,False,False
514,2024-06-10 13:46:56,11673,/cart,544,Tablet,Firefox,Australia,False,False
515,2024-08-07 17:10:13,10040,/login,468,Desktop,Chrome,UK,False,False
516,2024-03-25 18:00:35,12970,/contact,78,Mobile,Other,Canada,False,False
517,2024-02-17 21:33:03,12057,/contact,370,Tablet,Edge,Australia,False,False
518,2024-04-05 07:00:49,10560,/checkout,594,Desktop,Edge,UK,False,False
519,2024-12-26 18:20:41,10914,/home,124,Desktop,Chrome,Germany,True,False
520,2024-12-14 15:28:52,12095,/cart,434,Desktop,Other,Australia,False,False
521,2024-12-02 07:05:40,13195,/contact,582,Tablet,Safari,UK,False,False
522,2024-03-17 18:21:37,11174,/contact,408,Tablet,Edge,Australia,False,False
523,2024-04-06 11:25:15,11635,/home,507,Desktop,Other,Germany,False,False
524,2024-05-26 16:20:51,14545,/about,582,Mobile,Safari,USA,False,False
525,2024-03-18 22:56:15,14882,/blog,22,Desktop,Chrome,France,False,False
526,2024-04-23 04:49:00,12685,/cart,414,Desktop,Safari,Germany,False,False
527,2024-05-05 09:16:24,13762,/about,328,Tablet,Edge,Australia,True,False
528,2024-11-04 07:03:33,12314,/blog,381,Tablet,Other,UK,False,True
529,2024-11-05 05:23:32,13330,/blog,491,Desktop,Other,Canada,False,False
530,2024-03-08 00:28:54,13835,/cart,512,Tablet,Safari,Canada,True,False
531,2024-07-26 10:05:39,12492,/home,433,Desktop,Other,Germany,True,False
532,2024-01-13 01:27:24,14573,/contact,61,Tablet,Edge,UK,False,False
533,2024-04-14 09:09:09,12632,/login,326,Mobile,Firefox,UK,False,False
534,2024-09-15 15:00:20,11615,/contact,81,Mobile,Firefox,Australia,False,False
535,2024-03-26 06:32:09,11031,/home,124,Mobile,Edge,Canada,False,False
536,2024-03-14 08:20:07,11192,/home,578,Desktop,Firefox,UK,False,False
537,2024-03-10 02:14:46,14845,/products,249,Mobile,Other,Canada,True,False
538,2024-10-14 15:44:05,12199,/blog,41,Desktop,Chrome,USA,False,False
539,2024-10-22 01:02:40,10380,/contact,289,Desktop,Chrome,Germany,False,False
540,2024-05-30 00:03:16,13032,/register,513,Mobile,Other,France,False,False
541,2024-04-10 02:25:41,13839,/register,351,Tablet,Other,Germany,True,False
542,2024-04-17 17:11:33,11350,/products,338,Desktop,Firefox,France,False,False
543,2024-04-13 15:25:30,11453,/login,269,Desktop,Safari,Germany,False,False
544,2024-11-12 07:32:08,14686,/login,271,Desktop,Chrome,Australia,False,False
545,2024-05-25 10:29:26,13131,/about,155,Mobile,Chrome,USA,True,False
546,2024-10-31 08:07:24,11151,/about,157,Tablet,Edge,Germany,False,False
547,2024-07-17 08:02:19,11406,/home,214,Desktop,Other,USA,True,False
548,2024-02-07 00:29:13,11193,/products,364,Mobile,Other,Australia,True,False
549,2024-06-06 09:01:10,10551,/home,267,Desktop,Firefox,Canada,False,False
550,2024-04-27 06:39:23,11050,/contact,225,Tablet,Chrome,Canada,False,False
551,2024-08-15 05:19:37,12052,/about,266,Tablet,Edge,France,False,False
552,2024-04-16 04:02:09,13379,/register,8,Tablet,Chrome,Canada,False,False
553,2024-06-10 11:38:13,11766,/contact,597,Desktop,Edge,UK,False,False
554,2024-12-19 14:19:54,10252,/products,222,Mobile,Safari,UK,False,False
555,2024-02-07 06:10:56,10178,/products,496,Desktop,Edge,Germany,False,False
556,2024-11-03 01:30:49,10256,/products,533,Tablet,Safari,France,True,False
557,2024-05-07 12:00:31,13915,/home,237,Desktop,Safari,Canada,False,False
558,2024-12-06 02:02:41,14852,/contact,361,Mobile,Chrome,USA,False,False
559,2024-03-02 09:33:04,12736,/login,99,Tablet,Safari,France,False,False
560,2024-09-03 19:26:45,11479,/checkout,215,Tablet,Chrome,Germany,False,False
561,2024-07-14 20:48:03,12601,/login,397,Mobile,Chrome,Germany,False,False
562,2024-06-08 06:28:52,11167,/about,504,Desktop,Other,France,True,False
563,2024-08-02 05:03:40,13616,/cart,318,Mobile,Chrome,Canada,False,False
564,2024-02-14 00:57:04,12642,/blog,504,Desktop,Safari,Australia,False,False
565,2024-05-07 07:49:26,13672,/checkout,501,Tablet,Edge,Canada,False,False
566,2024-12-28 14:06:39,13039,/blog,478,Desktop,Safari,Australia,False,False
567,2024-08-25 18:10:05,13382,/checkout,488,Desktop,Chrome,Canada,False,False
568,2024-02-12 10:51:28,10747,/login,86,Mobile,Chrome,Canada,True,False
569,2024-05-20 10:45:28,12760,/products,259,Desktop,Firefox,USA,True,False
570,2024-06-09 06:28:16,12710,/contact,576,Desktop,Edge,Canada,True,False
571,2024-06-30 02:28:53,14893,/home,38,Desktop,Firefox,Germany,True,False
572,2024-04-27 03:41:08,12492,/login,213,Tablet,Firefox,UK,False,False
573,2024-09-10 00:58:59,10095,/about,354,Desktop,Other,UK,True,False
574,2024-10-18 18:24:49,14439,/home,580,Tablet,Firefox,France,True,False
575,2024-01-08 01:46:47,14810,/blog,415,Desktop,Safari,Germany,True,False
576,2024-09-01 16:54:24,10243,/products,418,Desktop,Edge,Australia,False,False
577,2024-07-08 00:33:35,13708,/home,513,Desktop,Edge,Australia,True,False
578,2024-09-25 08:45:24,10537,/about,115,Desktop,Edge,Germany,False,False
579,2024-11-17 04:36:09,13466,/register,513,Desktop,Safari,UK,False,False
580,2024-08-16 04:59:43,14371,/contact,63,Tablet,Other,Canada,False,False
581,2024-04-07 23:33:43,11835,/checkout,166,Tablet,Chrome,Germany,True,True
582,2024-08-09 19:30:40,13857,/blog,41,Mobile,Edge,France,False,False
583,2024-02-07 02:04:54,13796,/home,20,Desktop,Edge,Canada,False,False
584,2024-06-19 10:33:54,11677,/blog,185,Mobile,Firefox,Canada,False,False
585,2024-09-10 22:05:05,10601,/products,327,Tablet,Safari,Germany,False,False
586,2024-09-26 14:30:02,13512,/blog,262,Mobile,Safari,Australia,True,False
587,2024-12-09 18:15:24,14629,/checkout,41,Tablet,Other,USA,True,False
588,2024-08-25 02:38:30,14035,/register,406,Tablet,Safari,France,True,True
589,2024-09-25 07:47:59,11073,/contact,388,Tablet,Safari,Australia,False,False
590,2024-01-12 08:02:31,11635,/products,419,Desktop,Firefox,UK,True,False
591,2024-06-13 12:05:20,10271,/about,181,Tablet,Other,Australia,False,False
592,2024-01-07 09:00:24,13942,/contact,377,Mobile,Safari,Germany,True,False
593,2024-09-16 21:30:08,14064,/home,436,Mobile,Chrome,Canada,False,False
594,2024-10-11 23:17:40,11506,/blog,254,Tablet,Other,France,True,False
595,2024-07-29 18:18:50,14418,/register,418,Mobile,Edge,UK,True,False
596,2024-02-08 12:17:32,11811,/products,376,Mobile,Safari,France,True,False
597,2024-02-24 01:10:30,10192,/about,311,Mobile,Safari,France,True,False
598,2024-05-13 14:13:53,10507,/cart,509,Desktop,Chrome,Australia,False,False
599,2024-06-19 17:50:05,11161,/register,597,Mobile,Other,Australia,False,False
600,2024-11-28 08:24:58,13522,/login,448,Tablet,Safari,UK,True,False
601,2024-01-25 02:33:04,13999,/register,19,Mobile,Chrome,France,True,False
602,2024-06-01 14:13:14,13540,/products,46,Tablet,Other,France,False,False
603,2024-01-12 21:40:21,14567,/products,581,Mobile,Chrome,Australia,True,False
604,2024-03-01 07:36:05,11658,/home,276,Desktop,Safari,UK,True,False
605,2024-09-27 07:53:43,12135,/about,174,Tablet,Chrome,Australia,False,False
606,2024-08-27 11:48:23,14531,/cart,581,Desktop,Other,Germany,True,False
607,2024-07-25 05:04:52,14233,/about,119,Mobile,Firefox,UK,True,False
608,2024-10-07 07:46:59,13803,/login,304,Desktop,Edge,Germany,False,False
609,2024-03-05 08:11:19,13833,/home,5,Tablet,Safari,France,False,False
610,2024-02-27 10:25:42,11865,/blog,54,Tablet,Other,UK,False,False
611,2024-04-13 03:02:08,13944,/products,501,Tablet,Chrome,UK,False,False
