order_id,customer_id,order_date,product_id,quantity,total_price,status,shipping_cost,payment_method
20384,10414,2023-08-03,211,7,535.94,Shipped,17.9,Bank Transfer
20385,11476,2023-07-11,400,9,1602.55,Shipped,1.25,Bank Transfer
20386,11172,2023-01-26,197,9,615.85,Completed,11.59,Debit Card
20387,10638,2023-10-01,347,8,376.49,Completed,38.97,Debit Card
20388,11693,2023-04-20,492,5,789.03,Cancelled,32.83,Bank Transfer
20389,10790,2023-08-03,198,7,280.7,Cancelled,39.19,Bank Transfer
20390,11061,2023-10-10,377,4,1386.99,Returned,21.27,Credit Card
20391,11180,2023-02-17,162,5,1425.96,Cancelled,36.78,Debit Card
20392,10332,2023-07-20,208,4,49.26,Processing,29.98,Bank Transfer
20393,10287,2023-10-13,309,3,1395.84,Processing,16.42,PayPal
20394,11135,2023-12-11,407,1,611.99,Cancelled,20.62,PayPal
20395,11725,2023-03-25,427,5,1319.28,Cancelled,27.07,PayPal
20396,11641,2023-02-28,44,2,1418.84,Shipped,47.82,Debit Card
20397,11114,2023-05-29,288,6,570.01,Shipped,46.57,PayPal
20398,11889,2023-01-22,491,5,387.06,Shipped,49.32,PayPal
20399,11836,2023-08-15,279,2,1656.19,Returned,0.82,Bank Transfer
20400,11072,2023-04-26,404,8,1483.58,Shipped,35.86,Credit Card
20401,10160,2023-08-30,275,5,1677.54,Cancelled,44.73,PayPal
20402,11539,2023-04-11,221,2,882.73,Returned,36.96,PayPal
20403,11425,2023-01-28,456,1,923.61,Processing,20.82,Debit Card
20404,11733,2023-09-27,285,2,701.45,Completed,36.24,Credit Card
20405,10319,2023-12-18,146,1,1008.14,Processing,22.21,Debit Card
20406,10923,2023-08-21,69,3,1300.21,Shipped,35.71,Bank Transfer
20407,10363,2023-02-12,140,3,1632.8,Processing,39.02,Debit Card
20408,11912,2023-05-24,10,1,382.68,Processing,42.16,Bank Transfer
20409,11465,2023-04-12,111,7,822.73,Cancelled,36.4,Bank Transfer
20410,10474,2023-10-24,37,7,933.18,Shipped,8.0,Credit Card
20411,11022,2023-01-10,81,9,986.23,Shipped,46.81,PayPal
20412,10765,2023-04-10,96,5,1093.11,Returned,10.67,Bank Transfer
20413,10601,2023-11-13,55,4,1607.46,Completed,17.88,Credit Card
20414,10311,2023-01-06,132,5,1774.78,Cancelled,21.46,PayPal
20415,11555,2023-11-05,223,8,335.13,Processing,35.62,Credit Card
20416,10588,2023-03-21,384,8,1431.11,Returned,35.06,Bank Transfer
20417,11243,2023-01-14,63,4,968.63,Completed,48.09,Bank Transfer
20418,11697,2023-01-27,474,8,847.08,Processing,9.43,PayPal
20419,11520,2023-06-24,12,4,244.42,Shipped,22.54,Debit Card
20420,10342,2023-12-07,146,4,146.99,Returned,10.19,Credit Card
20421,10905,2023-07-20,264,8,1956.07,Returned,33.63,Debit Card
20422,11650,2023-04-01,32,2,1291.89,Completed,10.65,PayPal
20423,11117,2023-07-23,468,4,915.8,Processing,43.39,PayPal
20424,11941,2023-01-21,49,1,1528.29,Returned,49.14,Debit Card
20425,11156,2023-09-04,360,1,200.44,Processing,15.84,PayPal
20426,11524,2023-01-04,447,8,1222.74,Completed,36.97,Bank Transfer
20427,10171,2023-11-20,461,4,1328.01,Returned,26.64,Debit Card
20428,10625,2023-04-01,187,6,915.07,Processing,17.96,Bank Transfer
20429,11032,2023-11-30,343,5,520.15,Shipped,9.56,Credit Card
20430,11834,2023-05-26,451,6,1910.08,Returned,35.96,Bank Transfer
20431,11795,2023-09-10,99,4,616.25,Completed,7.94,PayPal
20432,10681,2023-05-27,167,4,267.1,Cancelled,14.03,Bank Transfer
20433,11344,2023-09-20,306,7,1268.34,Returned,45.98,PayPal
20434,11121,2023-06-17,213,1,1157.16,Shipped,25.42,Credit Card
20435,11192,2023-12-01,199,9,1514.45,Cancelled,42.7,Credit Card
20436,11983,2023-08-18,246,3,1512.49,Shipped,38.38,Bank Transfer
20437,10310,2023-11-16,154,4,1248.07,Processing,18.81,Credit Card
20438,11753,2023-09-25,407,9,430.92,Cancelled,10.9,Credit Card
20439,10913,2023-10-01,96,5,1776.55,Cancelled,5.0,Credit Card
20440,11935,2023-09-29,63,4,511.6,Shipped,48.03,Bank Transfer
20441,11366,2023-11-12,194,6,206.09,Completed,16.24,Debit Card
20442,10429,2023-03-29,423,1,616.97,Completed,33.66,Debit Card
20443,11955,2023-02-02,322,1,976.8,Returned,36.51,Debit Card
20444,10857,2023-04-29,359,5,430.22,Cancelled,9.88,Bank Transfer
20445,11985,2023-03-28,302,5,680.67,Shipped,34.69,Bank Transfer
20446,11579,2023-08-25,399,9,1037.11,Cancelled,0.47,Bank Transfer
20447,11523,2023-04-27,272,1,659.42,Processing,20.91,Debit Card
20448,11796,2023-09-30,376,3,196.85,Completed,17.52,Bank Transfer
20449,10284,2023-03-02,90,3,410.48,Completed,46.64,PayPal
20450,11661,2023-06-19,328,4,1592.53,Processing,49.3,Debit Card
20451,11283,2023-03-31,272,7,1909.58,Returned,14.4,Credit Card
20452,10494,2023-03-20,85,7,313.91,Completed,30.5,Credit Card
20453,10354,2023-11-02,295,5,1368.42,Processing,37.26,Bank Transfer
20454,10213,2023-04-17,395,9,1813.05,Cancelled,9.56,Bank Transfer
20455,10816,2023-03-30,472,7,612.3,Returned,34.33,Debit Card
20456,10199,2023-03-11,36,2,1662.33,Returned,12.89,Debit Card
20457,11259,2023-10-22,18,3,1811.77,Completed,8.44,Debit Card
20458,10852,2023-08-21,407,7,613.01,Processing,42.53,Credit Card
20459,10135,2023-12-10,77,5,132.35,Processing,25.12,Bank Transfer
20460,11913,2023-12-14,49,7,1835.25,Processing,14.85,Credit Card
20461,10947,2023-03-31,492,9,674.36,Completed,20.23,Bank Transfer
20462,10627,2023-06-17,498,9,47.2,Returned,20.66,Bank Transfer
20463,11988,2023-05-12,426,3,960.34,Processing,38.5,Bank Transfer
20464,10916,2023-01-20,359,8,249.44,Returned,44.34,Credit Card
20465,11690,2023-02-27,236,6,1805.37,Processing,23.78,PayPal
20466,11445,2023-06-01,44,4,326.89,Processing,16.14,Credit Card
20467,11924,2023-10-31,109,4,622.75,Shipped,36.36,PayPal
20468,11364,2023-12-10,129,4,1585.09,Returned,45.27,Debit Card
20469,11852,2023-12-13,7,7,1616.57,Cancelled,5.7,PayPal
20470,11927,2023-05-08,304,6,1804.53,Processing,39.84,PayPal
20471,10341,2023-10-09,112,2,1004.84,Shipped,27.86,Credit Card
20472,11553,2023-12-17,213,5,1973.71,Processing,43.38,Credit Card
20473,10387,2023-06-01,400,5,1042.05,Shipped,25.71,PayPal
20474,10003,2023-09-08,304,6,1585.6,Shipped,43.13,PayPal
20475,10676,2023-07-08,462,7,736.57,Completed,27.72,Debit Card
20476,11662,2023-05-30,427,8,1883.76,Cancelled,7.24,Credit Card
20477,10398,2023-05-01,307,8,1376.33,Shipped,0.25,Bank Transfer
20478,11445,2023-11-25,363,5,172.65,Shipped,31.0,Credit Card
20479,10410,2023-02-13,66,2,234.87,Returned,29.61,Debit Card
20480,10212,2023-09-17,31,8,1783.8,Processing,10.51,Debit Card
20481,10559,2023-10-02,295,6,1622.93,Shipped,42.53,Credit Card
20482,10557,2023-07-25,265,3,673.59,Processing,43.39,PayPal
20483,10557,2023-06-09,297,4,1052.76,Returned,40.21,PayPal
20484,11071,2023-07-04,319,1,1708.44,Cancelled,46.83,Credit Card
20485,11210,2023-11-04,14,3,224.79,Shipped,25.33,PayPal
20486,10501,2023-05-18,58,4,293.52,Returned,35.12,Credit Card
20487,11655,2023-08-21,458,2,1436.74,Returned,45.22,PayPal
20488,10643,2023-10-07,496,6,182.77,Completed,22.81,Debit Card
20489,11994,2023-01-27,344,8,718.08,Shipped,30.92,Debit Card
20490,10530,2023-01-30,242,6,518.58,Completed,25.64,PayPal
20491,10952,2023-09-01,353,3,1525.37,Shipped,49.16,Credit Card
20492,10786,2023-11-19,248,9,24.85,Returned,21.88,PayPal
20493,10474,2023-10-21,98,4,248.46,Completed,15.85,Bank Transfer
20494,11767,2023-03-30,468,6,216.03,Cancelled,31.48,PayPal
20495,10041,2023-05-19,448,4,649.79,Shipped,14.03,Credit Card
20496,10603,2023-08-08,412,4,480.31,Cancelled,42.88,PayPal
20497,11284,2023-04-21,388,2,472.0,Processing,44.61,Debit Card
20498,10047,2023-07-24,162,2,753.38,Completed,17.25,Credit Card
20499,11944,2023-07-30,388,2,443.82,Shipped,17.92,Debit Card
20500,11986,2023-11-03,247,2,230.3,Processing,4.33,Credit Card
20501,11817,2023-09-25,326,8,1174.84,Shipped,12.79,Bank Transfer
20502,11609,2023-05-04,442,4,1904.44,Completed,3.39,Debit Card
20503,10727,2023-09-02,342,4,1222.19,Processing,37.86,Bank Transfer
20504,11469,2023-06-29,4,3,1518.9,Processing,9.02,PayPal
20505,10220,2023-07-04,306,5,1944.91,Cancelled,3.95,PayPal
20506,11644,2023-11-23,261,4,323.26,Returned,8.22,PayPal
20507,11670,2023-11-29,331,7,930.42,Completed,18.87,PayPal
20508,10939,2023-07-07,45,7,1172.06,Shipped,21.12,Bank Transfer
20509,10342,2023-11-28,419,6,657.78,Completed,44.93,Credit Card
20510,11261,2023-01-09,211,7,1234.0,Processing,13.98,PayPal
20511,10154,2023-05-24,244,7,1255.16,Processing,35.89,PayPal
20512,10937,2023-06-22,203,8,1687.61,Cancelled,44.75,Bank Transfer
20513,10840,2023-10-06,203,1,1668.38,Shipped,42.84,PayPal
20514,11079,2023-05-05,373,3,302.19,Processing,9.95,Credit Card
20515,10386,2023-10-04,27,3,354.41,Shipped,13.99,Credit Card
20516,10893,2023-09-10,386,5,460.3,Completed,2.72,Bank Transfer
20517,11932,2023-07-04,438,7,537.24,Shipped,24.16,PayPal
20518,11733,2023-01-20,495,6,1137.7,Completed,20.26,Credit Card
20519,11338,2023-01-07,118,4,668.43,Shipped,27.27,Debit Card
20520,10037,2023-09-13,456,6,1906.87,Processing,22.89,Bank Transfer
20521,11364,2023-08-26,226,7,254.24,Completed,36.79,Bank Transfer
20522,10850,2023-01-17,360,4,508.04,Shipped,33.49,Bank Transfer
20523,10728,2023-11-12,468,8,1739.27,Completed,21.43,PayPal
20524,10230,2023-10-25,471,5,1176.98,Completed,1.89,Credit Card
20525,10451,2023-01-28,463,3,1103.91,Completed,17.19,PayPal
20526,11365,2023-04-07,432,2,1196.8,Completed,16.21,Credit Card
20527,11476,2023-03-01,205,1,519.48,Shipped,4.47,Bank Transfer
20528,10256,2023-08-16,247,4,1527.67,Completed,15.21,Credit Card
20529,10433,2023-03-16,479,2,1003.13,Processing,49.37,Debit Card
20530,10208,2023-02-18,49,3,104.34,Cancelled,41.06,Bank Transfer
20531,11224,2023-11-19,366,1,370.77,Processing,40.08,Bank Transfer
20532,10136,2023-02-09,253,6,1636.92,Processing,42.17,Credit Card
20533,11663,2023-04-27,78,4,703.19,Shipped,43.25,Bank Transfer
20534,10564,2023-07-05,257,5,1551.42,Completed,16.27,Bank Transfer
20535,10855,2023-10-28,120,8,1333.49,Processing,16.11,Bank Transfer
20536,11417,2023-12-28,475,4,616.89,Shipped,16.82,Debit Card
20537,11619,2023-09-14,417,6,271.53,Cancelled,40.93,Debit Card
20538,10720,2023-01-02,35,3,1617.75,Cancelled,39.87,Debit Card
20539,10844,2023-05-25,438,8,1293.31,Returned,0.85,Credit Card
20540,11820,2023-04-09,312,3,615.58,Completed,47.46,Credit Card
20541,10035,2023-04-18,143,7,1056.08,Processing,14.28,Debit Card
20542,11238,2023-05-02,197,7,1231.57,Processing,31.31,Credit Card
20543,10026,2023-02-26,485,3,24.19,Returned,32.0,Credit Card
20544,11681,2023-07-11,260,3,1347.62,Shipped,5.67,Credit Card
20545,10017,2023-12-11,366,8,1319.03,Shipped,34.79,Debit Card
20546,10629,2023-08-04,84,3,183.51,Cancelled,26.68,Debit Card
20547,11160,2023-10-25,192,2,1579.75,Cancelled,30.55,PayPal
20548,10578,2023-08-04,487,5,1653.68,Completed,22.35,Bank Transfer
20549,10902,2023-05-16,22,7,594.52,Shipped,40.22,PayPal
20550,11849,2023-01-10,24,8,341.18,Cancelled,31.76,Debit Card
20551,10974,2023-03-01,431,1,1379.23,Completed,9.65,Debit Card
20552,11053,2023-01-25,75,2,264.23,Processing,37.64,Bank Transfer
20553,11096,2023-02-12,366,7,1718.92,Returned,25.13,PayPal
20554,10122,2023-06-09,134,9,970.66,Cancelled,1.86,Credit Card
20555,10956,2023-07-27,411,3,1821.42,Cancelled,19.74,Credit Card
20556,11000,2023-01-16,394,8,1291.5,Returned,20.09,Credit Card
20557,10986,2023-02-16,167,3,584.48,Cancelled,40.07,Bank Transfer
20558,11251,2023-11-13,458,4,946.71,Returned,11.7,PayPal
20559,10337,2023-12-13,110,2,1068.11,Returned,22.63,Debit Card
20560,10990,2023-04-13,90,9,1634.01,Returned,2.72,Debit Card
20561,10272,2023-04-17,37,5,1726.47,Cancelled,44.07,PayPal
20562,11781,2023-06-17,310,5,1372.36,Shipped,22.19,PayPal
20563,11460,2023-04-06,481,4,602.51,Processing,42.83,Credit Card
20564,10901,2023-01-04,51,5,1066.57,Cancelled,33.86,PayPal
20565,10038,2023-08-11,60,1,278.63,Returned,15.99,PayPal
20566,11944,2023-03-27,72,6,475.62,Cancelled,35.64,Bank Transfer
20567,10681,2023-03-31,128,4,620.06,Processing,23.44,PayPal
20568,10425,2023-07-16,307,4,164.06,Completed,17.06,Bank Transfer
20569,10314,2023-01-28,62,5,1772.28,Completed,33.4,Debit Card
20570,10613,2023-12-18,305,1,262.84,Shipped,38.72,PayPal
20571,11829,2023-10-18,179,4,1399.74,Processing,34.43,Credit Card
20572,11532,2023-04-17,28,3,1021.21,Completed,23.14,Debit Card
20573,11950,2023-02-09,240,5,1666.9,Cancelled,12.97,PayPal
20574,10754,2023-07-18,420,5,1487.25,Cancelled,40.52,Bank Transfer
20575,10156,2023-05-22,232,8,1524.28,Processing,17.33,PayPal
20576,10871,2023-03-08,153,1,848.33,Returned,30.65,PayPal
20577,10776,2023-07-17,420,3,1671.27,Returned,5.77,Credit Card
20578,10256,2023-07-24,333,5,207.59,Cancelled,37.01,Credit Card
20579,11999,2023-04-27,444,3,899.95,Cancelled,47.65,Debit Card
20580,11893,2023-04-29,7,6,1989.34,Shipped,22.46,PayPal
20581,10854,2023-03-01,65,3,1897.27,Cancelled,27.42,Debit Card
20582,10634,2023-07-14,457,6,182.78,Cancelled,44.97,Credit Card
20583,10455,2023-02-18,123,8,1154.51,Shipped,39.76,Bank Transfer
20584,10046,2023-05-30,476,4,644.99,Shipped,48.11,Bank Transfer
20585,11355,2023-01-27,36,8,1462.38,Returned,13.3,PayPal
20586,10009,2023-10-09,238,7,1476.86,Cancelled,23.5,PayPal
20587,10143,2023-03-21,478,4,20.18,Returned,22.78,Bank Transfer
20588,11454,2023-04-08,73,3,1694.72,Completed,23.66,Bank Transfer
20589,11834,2023-02-23,30,5,462.69,Completed,45.66,Bank Transfer
20590,11175,2023-01-04,227,5,1932.5,Cancelled,10.28,Debit Card
20591,10486,2023-02-02,303,7,1812.75,Completed,44.74,Bank Transfer
20592,11159,2023-09-01,347,1,397.5,Completed,28.56,PayPal
20593,11610,2023-02-13,285,9,1279.94,Returned,26.84,Bank Transfer
20594,11896,2023-12-20,5,2,606.78,Processing,20.82,Bank Transfer
20595,11049,2023-08-18,65,9,223.91,Cancelled,26.98,Bank Transfer
20596,11030,2023-03-03,235,9,1750.52,Processing,40.16,Credit Card
20597,10590,2023-11-05,115,3,378.04,Completed,24.61,Debit Card
20598,11038,2023-10-26,453,7,853.52,Processing,38.8,Bank Transfer
20599,11455,2023-06-01,319,3,1849.89,Shipped,20.83,Credit Card
20600,10898,2023-06-12,246,8,169.2,Shipped,9.14,Debit Card
20601,11423,2023-08-27,349,8,1110.16,Completed,20.73,PayPal
20602,10206,2023-05-09,440,3,1152.85,Completed,36.17,Debit Card
20603,11624,2023-01-24,17,5,1530.87,Completed,42.59,Bank Transfer
20604,11632,2023-06-21,383,7,1657.72,Shipped,38.58,Debit Card
20605,10909,2023-02-26,307,1,859.8,Cancelled,18.72,Bank Transfer
20606,11239,2023-11-06,369,3,1492.49,Completed,28.96,Debit Card
20607,11525,2023-12-07,37,1,1822.67,Processing,18.02,Credit Card
20608,11482,2023-11-23,344,2,1774.81,Shipped,35.22,Bank Transfer
20609,10258,2023-10-21,372,7,1013.6,Shipped,21.82,PayPal
20610,11352,2023-07-05,381,7,1221.92,Processing,38.24,Debit Card
20611,10453,2023-01-15,219,3,1352.16,Returned,0.64,Bank Transfer
20612,10798,2023-10-11,137,6,1641.84,Shipped,17.01,Bank Transfer
20613,10374,2023-02-07,246,6,1025.31,Shipped,43.91,Credit Card
20614,10463,2023-11-03,38,2,241.56,Shipped,16.18,Bank Transfer
20615,10074,2023-12-30,251,9,782.9,Shipped,19.74,Debit Card
20616,10241,2023-01-06,53,8,1446.0,Returned,39.54,Bank Transfer
20617,11040,2023-01-03,397,2,1255.12,Completed,4.73,PayPal
20618,11712,2023-06-20,346,4,1511.91,Processing,15.59,PayPal
20619,11282,2023-07-31,309,9,1009.91,Shipped,38.72,Credit Card
20620,10122,2023-08-14,203,4,365.32,Shipped,47.85,Bank Transfer
20621,11334,2023-04-30,375,7,248.11,Completed,39.14,Bank Transfer
20622,10110,2023-11-23,472,5,972.9,Cancelled,8.62,PayPal
20623,11279,2023-07-03,375,6,427.34,Completed,41.75,Bank Transfer
20624,10233,2023-03-22,481,1,1964.89,Cancelled,23.79,Credit Card
20625,10967,2023-08-02,49,4,413.53,Cancelled,39.15,Debit Card
20626,10496,2023-04-26,122,5,1142.23,Returned,11.97,PayPal
20627,11891,2023-07-06,326,6,23.5,Cancelled,17.06,Credit Card
20628,11063,2023-11-03,419,6,522.22,Processing,45.08,Credit Card
20629,11145,2023-07-08,16,5,533.09,Processing,45.54,Credit Card
20630,11473,2023-02-14,269,3,1481.22,Cancelled,14.26,Credit Card
20631,10726,2023-08-30,236,2,1001.34,Returned,4.18,Credit Card
20632,11831,2023-08-10,121,7,43.94,Cancelled,46.45,Credit Card
20633,11821,2023-05-03,139,1,770.76,Completed,15.02,Bank Transfer
20634,11816,2023-07-05,87,5,1296.67,Cancelled,6.01,Bank Transfer
20635,11542,2023-04-04,130,4,1280.68,Completed,17.41,PayPal
20636,10091,2023-05-16,252,7,126.7,Completed,14.1,Credit Card
20637,11384,2023-02-26,350,2,1859.25,Returned,4.03,PayPal
20638,11969,2023-05-03,275,8,509.04,Returned,49.19,Bank Transfer
20639,11146,2023-11-30,360,9,1785.22,Returned,14.69,PayPal
20640,10336,2023-01-15,301,1,442.56,Processing,13.62,Bank Transfer
20641,11631,2023-03-18,430,5,1144.34,Completed,21.0,Debit Card
20642,10512,2023-12-27,47,4,824.04,Completed,20.74,Credit Card
20643,10602,2023-04-06,433,5,1171.07,Completed,21.69,Bank Transfer
20644,10427,2023-09-27,79,9,1005.77,Processing,45.33,Credit Card
20645,11456,2023-07-12,298,3,24.05,Cancelled,3.01,PayPal
20646,10006,2023-09-03,417,1,715.64,Returned,47.08,PayPal
20647,10119,2023-02-20,364,3,42.21,Cancelled,33.3,PayPal
20648,10386,2023-01-28,425,4,1373.07,Shipped,34.88,Debit Card
20649,11373,2023-07-23,375,2,1709.92,Shipped,7.89,Credit Card
20650,10640,2023-08-01,453,1,781.73,Returned,16.46,Credit Card
20651,11714,2023-06-17,342,1,1059.11,Completed,2.61,PayPal
20652,11121,2023-08-05,219,8,150.36,Shipped,32.65,PayPal
20653,11957,2023-01-12,111,4,782.69,Cancelled,16.99,PayPal
20654,11066,2023-03-28,227,2,294.94,Completed,27.56,PayPal
20655,10182,2023-05-31,275,3,148.11,Processing,37.64,Bank Transfer
20656,10696,2023-10-25,256,8,360.63,Processing,27.68,Debit Card
20657,10564,2023-03-27,39,6,1744.27,Returned,3.57,Debit Card
20658,11763,2023-04-09,135,8,1964.76,Cancelled,3.08,Debit Card
20659,11696,2023-07-07,295,5,1760.84,Completed,43.36,Debit Card
20660,11258,2023-08-17,98,3,1939.95,Shipped,13.11,Debit Card
20661,11999,2023-08-14,34,6,1467.0,Cancelled,18.11,Debit Card
20662,10445,2023-08-16,475,8,336.22,Processing,10.92,Debit Card
20663,11893,2023-05-28,428,5,1135.08,Shipped,34.94,Bank Transfer
20664,11930,2023-02-11,453,5,1468.56,Shipped,19.3,PayPal
20665,10199,2023-12-07,68,3,1036.66,Cancelled,22.82,Bank Transfer
20666,10947,2023-06-04,191,3,1118.24,Shipped,33.72,Bank Transfer
20667,10512,2023-10-24,199,8,1180.66,Processing,31.15,PayPal
20668,11549,2023-01-23,48,1,944.36,Processing,38.72,Debit Card
20669,10989,2023-07-08,259,4,595.37,Returned,37.44,Debit Card
20670,10212,2023-08-30,213,9,1281.31,Returned,21.99,Bank Transfer
20671,11401,2023-02-13,162,6,125.95,Processing,9.59,Bank Transfer
20672,11812,2023-09-13,113,6,358.44,Cancelled,11.16,Credit Card
20673,10545,2023-06-22,137,7,1852.02,Returned,35.34,Bank Transfer
20674,10485,2023-04-09,317,7,987.86,Shipped,13.06,Debit Card
20675,11384,2023-03-19,404,6,1646.93,Cancelled,22.02,Credit Card
20676,11805,2023-03-07,424,9,1458.55,Completed,5.4,Bank Transfer
20677,10167,2024-01-01,381,8,655.0,Processing,6.11,Bank Transfer
20678,10889,2023-09-11,12,8,1611.23,Cancelled,12.5,Bank Transfer
20679,10930,2023-12-16,359,2,200.82,Returned,4.24,Bank Transfer
20680,11705,2023-11-16,238,7,1752.46,Cancelled,13.73,Debit Card
20681,11617,2023-11-13,284,1,1367.51,Processing,28.41,PayPal
20682,11427,2023-09-10,176,8,1855.6,Completed,37.24,Credit Card
20683,10827,2023-12-22,225,3,1793.11,Returned,1.64,Bank Transfer
20684,10136,2023-12-13,458,9,772.92,Completed,30.03,Credit Card
20685,11256,2023-06-28,75,5,1716.53,Processing,18.16,PayPal
20686,10114,2023-03-25,135,7,1134.77,Cancelled,11.33,Bank Transfer
20687,11275,2023-07-21,82,7,331.09,Completed,1.59,Bank Transfer
20688,11516,2023-03-04,83,9,1662.51,Completed,16.3,PayPal
20689,11312,2023-06-11,142,2,1817.68,Cancelled,39.48,PayPal
20690,11072,2023-09-27,209,4,187.4,Returned,26.5,Bank Transfer
20691,11475,2023-08-26,215,8,1862.49,Processing,38.78,Bank Transfer
20692,10515,2023-09-25,403,5,1210.5,Processing,20.62,Credit Card
20693,11914,2023-11-16,310,5,71.28,Processing,42.16,PayPal
20694,10687,2023-12-27,255,3,1092.75,Completed,7.52,Debit Card
20695,11019,2023-09-26,188,5,1597.56,Completed,41.0,PayPal
20696,11295,2023-11-01,493,7,1075.7,Shipped,23.8,Credit Card
20697,11454,2024-01-01,247,4,1420.35,Cancelled,37.3,Bank Transfer
20698,11049,2023-03-01,255,8,1761.57,Processing,12.02,Bank Transfer
20699,11093,2023-07-25,323,6,1742.13,Returned,24.31,Credit Card
20700,10292,2023-10-11,162,6,374.16,Returned,36.64,Credit Card
20701,11429,2023-05-08,345,6,865.72,Processing,24.19,PayPal
20702,11257,2023-02-20,425,4,240.11,Shipped,22.91,Credit Card
20703,10230,2023-09-02,415,3,1198.29,Processing,40.53,PayPal
20704,11286,2023-02-24,167,6,1910.36,Processing,8.12,Credit Card
20705,10937,2023-06-12,78,6,380.06,Shipped,23.76,PayPal
20706,11821,2023-02-28,485,2,819.19,Cancelled,41.12,Bank Transfer
20707,11609,2023-02-17,436,9,1908.97,Returned,42.26,PayPal
20708,11144,2023-02-04,175,4,1505.23,Shipped,5.91,Debit Card
20709,11486,2023-05-13,20,4,160.92,Cancelled,42.51,Credit Card
20710,10517,2023-03-25,96,8,868.26,Cancelled,0.61,Debit Card
20711,11047,2023-05-15,481,3,1976.01,Cancelled,42.78,Bank Transfer
20712,10705,2023-03-01,180,7,917.42,Completed,13.24,Bank Transfer
20713,11703,2023-03-22,95,7,1266.21,Processing,28.91,Credit Card
20714,10376,2023-05-30,71,2,1407.93,Processing,0.48,Credit Card
20715,11523,2023-12-26,190,3,1334.58,Returned,36.57,PayPal
20716,11934,2023-09-14,389,4,1047.06,Cancelled,21.58,Bank Transfer
20717,10436,2023-06-09,441,2,282.94,Cancelled,42.29,PayPal
20718,10852,2023-07-06,132,9,1422.66,Completed,27.78,PayPal
